Expedicion,Andinista,Pais,Cumbre,Latitud,Longitud,Fecha
1,1,Alemania,Nevado Ojos del Salado,-27.1091666,-68.5408333,20/01/2014
1,2,Alemania,Nevado Ojos del Salado,-27.1091666,-68.5408333,20/01/2014
1,1,Alemania,Parque San Francisco,-32.688273,-70.380706,17/03/2014
1,2,Alemania,Parque San Francisco,-32.688273,-70.380706,17/03/2014
2,1,Rusia,Nevado Ojos del Salado,-27.1091666,-68.5408333,30/11/2015
2,2,Kazakhstan,Nevado Ojos del Salado,-27.1091666,-68.5408333,30/11/2015
3,1,Argentina,Nevado Ojos del Salado,-27.1091666,-68.5408333,31/05/2014
3,1,Argentina,Nevado Tres Cruces,-27.0833333,-68.7666667,09/12/2014
4,1,USA,Nevado Ojos del Salado,-27.1091666,-68.5408333,13/07/2014
4,2,Inglaterra,Nevado Ojos del Salado,-27.1091666,-68.5408333,13/07/2014
4,3,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,13/07/2014
4,4,Australia,Nevado Ojos del Salado,-27.1091666,-68.5408333,13/07/2014
5,1,Canadá,Nevado Ojos del Salado,-27.1091666,-68.5408333,15/02/2015
6,1,Canadá,Nevado Ojos del Salado,-27.1091666,-68.5408333,01/07/2013
7,1,Bélgica,Torres del Paine: Torre Norte,-50.941552,-73.404732,03/01/2015
7,2,Bélgica,Torres del Paine: Torre Norte,-50.941552,-73.404732,03/01/2015
8,1,Alemania,Nevado Ojos del Salado,-27.1091666,-68.5408333,02/06/2015
8,2,Alemania,Nevado Ojos del Salado,-27.1091666,-68.5408333,02/06/2015
8,3,Alemania,Nevado Ojos del Salado,-27.1091666,-68.5408333,02/06/2015
9,1,Argentina,Torres del Paine: Torre Norte,-50.941552,-73.404732,03/10/2015
10,1,Austria,Volcán Llullaillaco,-24.7206512,-68.5365522,10/09/2014
10,2,Austria,Volcán Llullaillaco,-24.7206512,-68.5365522,10/09/2014
10,3,Austria,Volcán Llullaillaco,-24.7206512,-68.5365522,10/09/2014
10,4,Austria,Volcán Llullaillaco,-24.7206512,-68.5365522,10/09/2014
10,1,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,22/11/2014
10,2,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,22/11/2014
10,3,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,22/11/2014
10,4,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,22/11/2014
11,1,Canadá,Nevado Ojos del Salado,-27.1091666,-68.5408333,20/08/2013
11,2,Canadá,Nevado Ojos del Salado,-27.1091666,-68.5408333,20/08/2013
12,1,Argentina,Nevado Ojos del Salado,-27.1091666,-68.5408333,05/05/2014
12,2,Argentina,Nevado Ojos del Salado,-27.1091666,-68.5408333,05/05/2014
12,1,Argentina,Nevado Tres Cruces,-27.0833333,-68.7666667,27/11/2014
12,2,Argentina,Nevado Tres Cruces,-27.0833333,-68.7666667,27/11/2014
13,1,Argentina,Volcán Tupungato,-36.6236493,-72.0842141,07/08/2014
13,2,Argentina,Volcán Tupungato,-36.6236493,-72.0842141,07/08/2014
14,1,Canadá,Nevado Ojos del Salado,-27.1091666,-68.5408333,15/11/2013
14,2,Canadá,Nevado Ojos del Salado,-27.1091666,-68.5408333,15/11/2013
15,1,Chile,Nevado Ojos del Salado,-27.1091666,-68.5408333,28/11/2013
15,2,Alemania,Nevado Ojos del Salado,-27.1091666,-68.5408333,28/11/2013
16,1,Rusia,Nevado Ojos del Salado,-27.1091666,-68.5408333,19/06/2014
16,2,Rusia,Nevado Ojos del Salado,-27.1091666,-68.5408333,19/06/2014
17,1,Chile,Cerro El Marmolejo,-33.735,-69.8783333,12/02/2013
17,2,Brasil,Cerro El Marmolejo,-33.735,-69.8783333,12/02/2013
17,3,Brasil,Cerro El Marmolejo,-33.735,-69.8783333,12/02/2013
17,4,Brasil,Cerro El Marmolejo,-33.735,-69.8783333,12/02/2013
18,1,Canadá,Nevado Ojos del Salado,-27.1091666,-68.5408333,24/08/2014
18,2,Canadá,Nevado Ojos del Salado,-27.1091666,-68.5408333,24/08/2014
19,1,Canadá,Volcán El Muerto,-27.0666667,-68.4833333,04/03/2014
19,1,Canadá,Nevado Ojos del Salado,-27.1091666,-68.5408333,07/02/2014
19,1,Canadá,Nevado Tres Cruces,-27.0833333,-68.7666667,15/05/2014
20,1,USA,Nevado Ojos del Salado,-27.1091666,-68.5408333,25/09/2015
21,1,Argentina,Volcán El Ermitaño,-26.778676,-68.601771,24/11/2014
21,1,Argentina,Cerro Vicuñas,-27.0214,-68.6189,15/07/2014
21,1,Argentina,Cerro Mulas Muertas,-26.9472222,-68.5105556,03/07/2014
22,1,Austria,Cerro Barrancas Blancas,-28.2333333,-69.0333333,28/05/2015
22,1,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,05/12/2015
23,1,Argentina,Nevado Ojos del Salado,-27.1091666,-68.5408333,08/09/2015
24,1,USA,Torres del Paine,-50.941552,-73.404732,29/03/2014
24,2,USA,Torres del Paine,-50.941552,-73.404732,29/03/2014
25,1,Argentina,Nevado Ojos del Salado,-27.1091666,-68.5408333,12/03/2013
26,1,Brasil,Nevado Ojos del Salado,-27.1091666,-68.5408333,07/07/2015
26,2,Argentina,Nevado Ojos del Salado,-27.1091666,-68.5408333,07/07/2015
27,1,Alemania,Cerro El Marmolejo,-33.735,-69.8783333,24/12/2014
27,2,Alemania,Cerro El Marmolejo,-33.735,-69.8783333,24/12/2014
27,3,Alemania,Cerro El Marmolejo,-33.735,-69.8783333,24/12/2014
28,1,USA,Torres del Paine: Torre Central,-50.941552,-73.404732,22/08/2014
29,1,Rusia,Nevado Ojos del Salado,-27.1091666,-68.5408333,31/05/2014
30,1,Alemania,Nevado Ojos del Salado,-27.1091666,-68.5408333,19/06/2014
30,2,Alemania,Nevado Ojos del Salado,-27.1091666,-68.5408333,19/06/2014
30,3,Alemania,Nevado Ojos del Salado,-27.1091666,-68.5408333,19/06/2014
31,1,Suiza,Volcán San Francisco,-33.4943868,-70.5772164,13/07/2013
31,2,Alemania,Volcán San Francisco,-33.4943868,-70.5772164,13/07/2013
32,1,Francia,Volcán San José,-33.7833333,-69.9166667,30/08/2013
32,2,Francia,Volcán San José,-33.7833333,-69.9166667,30/08/2013
32,3,Francia,Volcán San José,-33.7833333,-69.9166667,30/08/2013
33,1,Argentina,Cerro Incahuasi,-31.281825,-64.3086484,15/04/2013
33,2,Suiza,Cerro Incahuasi,-31.281825,-64.3086484,15/04/2013
33,3,Suiza,Cerro Incahuasi,-31.281825,-64.3086484,15/04/2013
33,1,Argentina,Cerro El Fraile,-27.041627,-68.382944,24/09/2013
33,2,Suiza,Cerro El Fraile,-27.041627,-68.382944,24/09/2013
33,3,Suiza,Cerro El Fraile,-27.041627,-68.382944,24/09/2013
33,1,Argentina,Cerro El Muerto,-27.0666667,-68.4833333,18/10/2013
33,2,Suiza,Cerro El Muerto,-27.0666667,-68.4833333,18/10/2013
33,3,Suiza,Cerro El Muerto,-27.0666667,-68.4833333,18/10/2013
33,1,Argentina,Volcán Del Viento,-25.672563,-69.207467,04/09/2013
33,2,Suiza,Volcán Del Viento,-25.672563,-69.207467,04/09/2013
33,3,Suiza,Volcán Del Viento,-25.672563,-69.207467,04/09/2013
33,1,Argentina,Nevado Tres Cruces,-27.0833333,-68.7666667,19/09/2013
33,2,Suiza,Nevado Tres Cruces,-27.0833333,-68.7666667,19/09/2013
33,3,Suiza,Nevado Tres Cruces,-27.0833333,-68.7666667,19/09/2013
34,1,Bolivia,Nevado Ojos del Salado,-27.1091666,-68.5408333,09/02/2015
34,2,Bolivia,Nevado Ojos del Salado,-27.1091666,-68.5408333,09/02/2015
34,3,Polonia,Nevado Ojos del Salado,-27.1091666,-68.5408333,09/02/2015
34,4,Canadá,Nevado Ojos del Salado,-27.1091666,-68.5408333,09/02/2015
35,1,Alemania,Nevado Ojos del Salado,-27.1091666,-68.5408333,21/03/2013
35,2,Alemania,Nevado Ojos del Salado,-27.1091666,-68.5408333,21/03/2013
35,3,Alemania,Nevado Ojos del Salado,-27.1091666,-68.5408333,21/03/2013
35,4,Alemania,Nevado Ojos del Salado,-27.1091666,-68.5408333,21/03/2013
36,1,Argentina,Nevado Ojos del Salado,-27.1091666,-68.5408333,26/12/2014
36,2,Argentina,Nevado Ojos del Salado,-27.1091666,-68.5408333,26/12/2014
37,1,Alemania,Cerro Sairecabur,-22.7166667,-67.9,12/06/2015
37,2,Alemania,Cerro Sairecabur,-22.7166667,-67.9,12/06/2015
37,1,Alemania,Volcán Ollagüe,-21.3025,-68.1791666,18/11/2015
37,2,Alemania,Volcán Ollagüe,-21.3025,-68.1791666,18/11/2015
37,1,Alemania,Volcán San Francisco,-33.4943868,-70.5772164,26/10/2015
37,2,Alemania,Volcán San Francisco,-33.4943868,-70.5772164,26/10/2015
38,1,Argentina,Cerro Cóndor,-42.7553076,-65.0585799,12/09/2014
39,1,India,Nevado Ojos del Salado,-27.1091666,-68.5408333,18/12/2014
40,1,España,Nevado Ojos del Salado,-27.1091666,-68.5408333,14/04/2013
41,1,España,Cerro Mulas Muertas,-26.9472222,-68.5105556,09/06/2013
42,1,España,Volcán Isluga,-19.1563889,-68.8344444,13/07/2014
42,2,España,Volcán Isluga,-19.1563889,-68.8344444,13/07/2014
42,3,España,Volcán Isluga,-19.1563889,-68.8344444,13/07/2014
42,4,España,Volcán Isluga,-19.1563889,-68.8344444,13/07/2014
42,5,España,Volcán Isluga,-19.1563889,-68.8344444,13/07/2014
42,6,España,Volcán Isluga,-19.1563889,-68.8344444,13/07/2014
42,7,Italia,Volcán Isluga,-19.1563889,-68.8344444,13/07/2014
42,8,Italia,Volcán Isluga,-19.1563889,-68.8344444,13/07/2014
42,1,España,Volcán Guallatiri,-18.4244444,-69.0902778,28/11/2014
42,2,España,Volcán Guallatiri,-18.4244444,-69.0902778,28/11/2014
42,3,España,Volcán Guallatiri,-18.4244444,-69.0902778,28/11/2014
42,4,España,Volcán Guallatiri,-18.4244444,-69.0902778,28/11/2014
42,5,España,Volcán Guallatiri,-18.4244444,-69.0902778,28/11/2014
42,6,España,Volcán Guallatiri,-18.4244444,-69.0902778,28/11/2014
42,7,Italia,Volcán Guallatiri,-18.4244444,-69.0902778,28/11/2014
42,8,Italia,Volcán Guallatiri,-18.4244444,-69.0902778,28/11/2014
42,1,España,Volcán Parinacota,-18.1633405,-69.1426512,02/07/2014
42,2,España,Volcán Parinacota,-18.1633405,-69.1426512,02/07/2014
42,3,España,Volcán Parinacota,-18.1633405,-69.1426512,02/07/2014
42,4,España,Volcán Parinacota,-18.1633405,-69.1426512,02/07/2014
42,5,España,Volcán Parinacota,-18.1633405,-69.1426512,02/07/2014
42,6,España,Volcán Parinacota,-18.1633405,-69.1426512,02/07/2014
42,7,Italia,Volcán Parinacota,-18.1633405,-69.1426512,02/07/2014
42,8,Italia,Volcán Parinacota,-18.1633405,-69.1426512,02/07/2014
43,1,Polonia,Nevado Ojos del Salado,-27.1091666,-68.5408333,16/07/2014
43,2,Polonia,Nevado Ojos del Salado,-27.1091666,-68.5408333,16/07/2014
43,3,Polonia,Nevado Ojos del Salado,-27.1091666,-68.5408333,16/07/2014
43,4,Polonia,Nevado Ojos del Salado,-27.1091666,-68.5408333,16/07/2014
44,1,Argentina,Volcán Tupungato,-36.6236493,-72.0842141,03/11/2013
45,1,España,Nevado Ojos del Salado,-27.1091666,-68.5408333,07/04/2013
46,1,Argentina,Nevado Tres Cruces,-27.0833333,-68.7666667,21/04/2014
46,2,Argentina,Nevado Tres Cruces,-27.0833333,-68.7666667,21/04/2014
46,3,Argentina,Nevado Tres Cruces,-27.0833333,-68.7666667,21/04/2014
46,4,Argentina,Nevado Tres Cruces,-27.0833333,-68.7666667,21/04/2014
46,5,Argentina,Nevado Tres Cruces,-27.0833333,-68.7666667,21/04/2014
46,1,Argentina,Nevado Ojos del Salado,-27.1091666,-68.5408333,01/03/2014
46,2,Argentina,Nevado Ojos del Salado,-27.1091666,-68.5408333,01/03/2014
46,3,Argentina,Nevado Ojos del Salado,-27.1091666,-68.5408333,01/03/2014
46,4,Argentina,Nevado Ojos del Salado,-27.1091666,-68.5408333,01/03/2014
46,5,Argentina,Nevado Ojos del Salado,-27.1091666,-68.5408333,01/03/2014
47,1,Francia,Volcán Guallatiri,-18.4244444,-69.0902778,15/01/2013
47,2,Francia,Volcán Guallatiri,-18.4244444,-69.0902778,15/01/2013
47,3,Francia,Volcán Guallatiri,-18.4244444,-69.0902778,15/01/2013
47,4,Francia,Volcán Guallatiri,-18.4244444,-69.0902778,15/01/2013
47,5,Francia,Volcán Guallatiri,-18.4244444,-69.0902778,15/01/2013
47,6,Francia,Volcán Guallatiri,-18.4244444,-69.0902778,15/01/2013
47,7,Francia,Volcán Guallatiri,-18.4244444,-69.0902778,15/01/2013
47,8,Francia,Volcán Guallatiri,-18.4244444,-69.0902778,15/01/2013
47,9,Francia,Volcán Guallatiri,-18.4244444,-69.0902778,15/01/2013
47,1,Francia,Volcán Acotango,-18.3833333,-69.05,06/11/2013
47,2,Francia,Volcán Acotango,-18.3833333,-69.05,06/11/2013
47,3,Francia,Volcán Acotango,-18.3833333,-69.05,06/11/2013
47,4,Francia,Volcán Acotango,-18.3833333,-69.05,06/11/2013
47,5,Francia,Volcán Acotango,-18.3833333,-69.05,06/11/2013
47,6,Francia,Volcán Acotango,-18.3833333,-69.05,06/11/2013
47,7,Francia,Volcán Acotango,-18.3833333,-69.05,06/11/2013
47,8,Francia,Volcán Acotango,-18.3833333,-69.05,06/11/2013
47,9,Francia,Volcán Acotango,-18.3833333,-69.05,06/11/2013
47,1,Francia,Volcán Parinacota,-18.1633405,-69.1426512,11/04/2013
47,2,Francia,Volcán Parinacota,-18.1633405,-69.1426512,11/04/2013
47,3,Francia,Volcán Parinacota,-18.1633405,-69.1426512,11/04/2013
47,4,Francia,Volcán Parinacota,-18.1633405,-69.1426512,11/04/2013
47,5,Francia,Volcán Parinacota,-18.1633405,-69.1426512,11/04/2013
47,6,Francia,Volcán Parinacota,-18.1633405,-69.1426512,11/04/2013
47,7,Francia,Volcán Parinacota,-18.1633405,-69.1426512,11/04/2013
47,8,Francia,Volcán Parinacota,-18.1633405,-69.1426512,11/04/2013
47,9,Francia,Volcán Parinacota,-18.1633405,-69.1426512,11/04/2013
47,1,Francia,Volcán Pomerape,-18.125833,-69.1275,26/01/2013
47,2,Francia,Volcán Pomerape,-18.125833,-69.1275,26/01/2013
47,3,Francia,Volcán Pomerape,-18.125833,-69.1275,26/01/2013
47,4,Francia,Volcán Pomerape,-18.125833,-69.1275,26/01/2013
47,5,Francia,Volcán Pomerape,-18.125833,-69.1275,26/01/2013
47,6,Francia,Volcán Pomerape,-18.125833,-69.1275,26/01/2013
47,7,Francia,Volcán Pomerape,-18.125833,-69.1275,26/01/2013
47,8,Francia,Volcán Pomerape,-18.125833,-69.1275,26/01/2013
47,9,Francia,Volcán Pomerape,-18.125833,-69.1275,26/01/2013
47,1,Francia,Volcán Licancabur,-22.8333333,-67.8833333,18/09/2013
47,2,Francia,Volcán Licancabur,-22.8333333,-67.8833333,18/09/2013
47,3,Francia,Volcán Licancabur,-22.8333333,-67.8833333,18/09/2013
47,4,Francia,Volcán Licancabur,-22.8333333,-67.8833333,18/09/2013
47,5,Francia,Volcán Licancabur,-22.8333333,-67.8833333,18/09/2013
47,6,Francia,Volcán Licancabur,-22.8333333,-67.8833333,18/09/2013
47,7,Francia,Volcán Licancabur,-22.8333333,-67.8833333,18/09/2013
47,8,Francia,Volcán Licancabur,-22.8333333,-67.8833333,18/09/2013
47,9,Francia,Volcán Licancabur,-22.8333333,-67.8833333,18/09/2013
48,1,USA,Nevado Ojos del Salado,-27.1091666,-68.5408333,12/03/2015
48,2,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,12/03/2015
48,3,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,12/03/2015
49,1,México,Nevado Ojos del Salado,-27.1091666,-68.5408333,07/06/2014
50,1,Francia,Volcán Parinacota,-18.1633405,-69.1426512,03/10/2013
50,2,Francia,Volcán Parinacota,-18.1633405,-69.1426512,03/10/2013
50,3,Francia,Volcán Parinacota,-18.1633405,-69.1426512,03/10/2013
51,1,Inglaterra,Volcán Salin,-24.3317,-68.0639,25/04/2014
51,1,Inglaterra,Volcán Pular,-24.1875,-68.054167,08/06/2014
51,1,Inglaterra,Volcán Socompa,-24.3958333,-68.2458333,22/11/2014
51,1,Inglaterra,Volcán Llullaillaco,-24.7206512,-68.5365522,21/01/2014
51,1,Inglaterra,Volcán Colorado,-22.5925,-67.9216667,10/12/2014
51,1,Inglaterra,Volcán San Francisco,-33.4943868,-70.5772164,08/12/2014
51,1,Inglaterra,Cerro El Fraile,-27.041627,-68.382944,14/11/2014
51,1,Inglaterra,Volcán Solo,-27.069926,-68.73063,01/10/2014
51,1,Inglaterra,Volcán Sierra Nevada,-36.6233758,-72.0832987,07/01/2014
51,1,Inglaterra,Cerro Los Patos,-27.3,-68.8083333,14/10/2014
51,1,Inglaterra,Cerro Olivares,-34.6173429,-58.5595981,20/06/2014
51,1,Inglaterra,Cerro Las Tórtolas,-34.6172666,-58.5591813,05/11/2014
52,1,España,Nevado Tres Cruces,-27.0833333,-68.7666667,08/08/2014
52,2,España,Nevado Tres Cruces,-27.0833333,-68.7666667,08/08/2014
53,1,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,13/09/2013
53,2,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,13/09/2013
53,3,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,13/09/2013
53,4,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,13/09/2013
53,5,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,13/09/2013
53,6,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,13/09/2013
53,7,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,13/09/2013
53,8,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,13/09/2013
53,9,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,13/09/2013
53,10,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,13/09/2013
53,11,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,13/09/2013
53,12,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,13/09/2013
53,13,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,13/09/2013
53,14,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,13/09/2013
53,15,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,13/09/2013
53,16,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,13/09/2013
54,1,Argentina,Cerro San Lorenzo,-47.5916666,-72.3066666,02/05/2013
54,2,Argentina,Cerro San Lorenzo,-47.5916666,-72.3066666,02/05/2013
54,3,Italia,Cerro San Lorenzo,-47.5916666,-72.3066666,02/05/2013
54,4,Inglaterra,Cerro San Lorenzo,-47.5916666,-72.3066666,02/05/2013
55,1,Alemania,Volcán Isluga,-19.1563889,-68.8344444,23/08/2014
55,2,Alemania,Volcán Isluga,-19.1563889,-68.8344444,23/08/2014
55,1,Alemania,Cerro San Pablo,-54.577922,-72.0197,12/06/2014
55,2,Alemania,Cerro San Pablo,-54.577922,-72.0197,12/06/2014
55,1,Alemania,Cerro Pilli,-23.2925,-67.6174999,31/01/2014
55,2,Alemania,Cerro Pilli,-23.2925,-67.6174999,31/01/2014
55,1,Alemania,Cerro Barrancas Blancas,-28.2333333,-69.0333333,09/06/2014
55,2,Alemania,Cerro Barrancas Blancas,-28.2333333,-69.0333333,09/06/2014
55,1,Alemania,Cerro Vicuñas,-27.0214,-68.6189,08/10/2014
55,2,Alemania,Cerro Vicuñas,-27.0214,-68.6189,08/10/2014
55,1,Alemania,Volcán El Ermitaño,-26.778676,-68.601771,02/01/2014
55,2,Alemania,Volcán El Ermitaño,-26.778676,-68.601771,02/01/2014
55,1,Alemania,Cerro Mulas Muertas,-26.9472222,-68.5105556,25/10/2014
55,2,Alemania,Cerro Mulas Muertas,-26.9472222,-68.5105556,25/10/2014
55,1,Alemania,Nevado Ojos del Salado,-27.1091666,-68.5408333,13/05/2014
55,2,Alemania,Nevado Ojos del Salado,-27.1091666,-68.5408333,13/05/2014
56,1,Inglaterra,Nevado Ojos del Salado,-27.1091666,-68.5408333,05/03/2015
57,1,Noruega,Nevado Ojos del Salado,-27.1091666,-68.5408333,01/03/2013
57,2,Noruega,Nevado Ojos del Salado,-27.1091666,-68.5408333,01/03/2013
57,3,Noruega,Nevado Ojos del Salado,-27.1091666,-68.5408333,01/03/2013
58,1,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,26/04/2014
58,2,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,26/04/2014
58,3,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,26/04/2014
58,4,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,26/04/2014
58,5,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,26/04/2014
58,6,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,26/04/2014
58,7,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,26/04/2014
58,8,Alemania,Volcán Guallatiri,-18.4244444,-69.0902778,26/04/2014
58,9,Austria,Volcán Guallatiri,-18.4244444,-69.0902778,26/04/2014
58,10,Austria,Volcán Guallatiri,-18.4244444,-69.0902778,26/04/2014
58,11,Austria,Volcán Guallatiri,-18.4244444,-69.0902778,26/04/2014
58,12,Bolivia,Volcán Guallatiri,-18.4244444,-69.0902778,26/04/2014
59,1,Eslovaquia,Cerro Mulas Muertas,-26.9472222,-68.5105556,15/02/2013
59,2,Eslovaquia,Cerro Mulas Muertas,-26.9472222,-68.5105556,15/02/2013
59,1,Eslovaquia,Nevado Ojos del Salado,-27.1091666,-68.5408333,26/06/2013
59,2,Eslovaquia,Nevado Ojos del Salado,-27.1091666,-68.5408333,26/06/2013
60,1,Brasil,Nevado Tres Cruces,-27.0833333,-68.7666667,10/01/2014
60,1,Brasil,Volcán El Ermitaño,-26.778676,-68.601771,15/09/2014
60,1,Brasil,Cerro Vicuñas,-27.0214,-68.6189,19/08/2014
60,1,Brasil,Cerro El Muerto,-27.0666667,-68.4833333,23/04/2014
60,1,Brasil,Nevado Ojos del Salado,-27.1091666,-68.5408333,29/12/2014
60,1,Brasil,Cerro Incahuasi,-31.281825,-64.3086484,18/07/2014
61,1,Italia,Nevado Ojos del Salado,-27.1091666,-68.5408333,20/02/2015
61,2,Italia,Nevado Ojos del Salado,-27.1091666,-68.5408333,20/02/2015
62,1,Argentina,Volcán Tupungato,-36.6236493,-72.0842141,07/05/2014
62,2,Alemania,Volcán Tupungato,-36.6236493,-72.0842141,07/05/2014
63,1,Noruega,Campos de Hielo Norte,-33.4844795,-70.7639531,19/09/2013
63,2,Noruega,Campos de Hielo Norte,-33.4844795,-70.7639531,19/09/2013
63,3,Canadá,Campos de Hielo Norte,-33.4844795,-70.7639531,19/09/2013
63,4,Irlanda,Campos de Hielo Norte,-33.4844795,-70.7639531,19/09/2013
63,5,Irlanda,Campos de Hielo Norte,-33.4844795,-70.7639531,19/09/2013
64,1,Alemania,Nevado Ojos del Salado,-27.1091666,-68.5408333,29/03/2014
64,2,Alemania,Nevado Ojos del Salado,-27.1091666,-68.5408333,29/03/2014
64,3,Suiza,Nevado Ojos del Salado,-27.1091666,-68.5408333,29/03/2014
64,4,Suiza,Nevado Ojos del Salado,-27.1091666,-68.5408333,29/03/2014
64,5,Austria,Nevado Ojos del Salado,-27.1091666,-68.5408333,29/03/2014
65,1,Argentina,Volcán San Francisco,-33.4943868,-70.5772164,18/11/2013
65,2,Argentina,Volcán San Francisco,-33.4943868,-70.5772164,18/11/2013
66,1,Suiza,Volcán San Francisco,-33.4943868,-70.5772164,03/12/2014
66,2,Suiza,Volcán San Francisco,-33.4943868,-70.5772164,03/12/2014
66,1,Suiza,Volcán San Francisco,-33.4943868,-70.5772164,03/12/2014
66,2,Suiza,Volcán San Francisco,-33.4943868,-70.5772164,03/12/2014
66,1,Suiza,Cerro El Muerto,-27.0666667,-68.4833333,17/01/2014
66,2,Suiza,Cerro El Muerto,-27.0666667,-68.4833333,17/01/2014
66,1,Suiza,Cerro El Muerto,-27.0666667,-68.4833333,17/01/2014
66,2,Suiza,Cerro El Muerto,-27.0666667,-68.4833333,17/01/2014
67,1,Australia,Campos de Hielo Sur,-49.25,-73.5,25/07/2015
67,2,Australia,Campos de Hielo Sur,-49.25,-73.5,25/07/2015
67,3,Nueva Zelanda,Campos de Hielo Sur,-49.25,-73.5,25/07/2015
68,1,Rusia,Nevado Ojos del Salado,-27.1091666,-68.5408333,21/06/2013
68,2,Rusia,Nevado Ojos del Salado,-27.1091666,-68.5408333,21/06/2013
69,1,Alemania,Volcán Irruputuncu,-20.7333333,-68.5666667,06/08/2014
69,1,Alemania,Volcán Lascar,-23.3630556,-67.7313889,24/04/2014
69,1,Alemania,Volcán Lastarria,-25.168361,-68.5,18/11/2014
70,1,Alemania,Cerro Las Tórtolas,-34.6172666,-58.5591813,24/03/2013
71,1,Italia,Nevado Ojos del Salado,-27.1091666,-68.5408333,07/06/2013
72,1,Polonia,Nevado Ojos del Salado,-27.1091666,-68.5408333,06/01/2014
73,1,Inglaterra,Nevado Ojos del Salado,-27.1091666,-68.5408333,24/05/2014
73,2,Inglaterra,Nevado Ojos del Salado,-27.1091666,-68.5408333,24/05/2014
73,3,Irlanda,Nevado Ojos del Salado,-27.1091666,-68.5408333,24/05/2014
73,4,Irlanda,Nevado Ojos del Salado,-27.1091666,-68.5408333,24/05/2014
73,5,Irlanda,Nevado Ojos del Salado,-27.1091666,-68.5408333,24/05/2014
74,1,Eslovaquia,Cerro Mulas Muertas,-26.9472222,-68.5105556,09/02/2013
74,2,Eslovaquia,Cerro Mulas Muertas,-26.9472222,-68.5105556,09/02/2013
75,1,Italia,Volcán Parinacota,-18.1633405,-69.1426512,17/10/2015
75,2,Italia,Volcán Parinacota,-18.1633405,-69.1426512,17/10/2015
75,3,Italia,Volcán Parinacota,-18.1633405,-69.1426512,17/10/2015
75,4,Italia,Volcán Parinacota,-18.1633405,-69.1426512,17/10/2015
76,1,Inglaterra,Nevado Ojos del Salado,-27.1091666,-68.5408333,05/03/2015
76,2,Inglaterra,Nevado Ojos del Salado,-27.1091666,-68.5408333,05/03/2015
76,3,Irlanda,Nevado Ojos del Salado,-27.1091666,-68.5408333,05/03/2015
76,4,Irlanda,Nevado Ojos del Salado,-27.1091666,-68.5408333,05/03/2015
76,5,Irlanda,Nevado Ojos del Salado,-27.1091666,-68.5408333,05/03/2015
77,1,Francia,Cerro Las Tórtolas,-34.6172666,-58.5591813,09/12/2015
77,2,Francia,Cerro Las Tórtolas,-34.6172666,-58.5591813,09/12/2015
78,1,Bolivia,Volcán Isluga,-19.1563889,-68.8344444,03/02/2015
78,2,Bolivia,Volcán Isluga,-19.1563889,-68.8344444,03/02/2015
78,3,Bolivia,Volcán Isluga,-19.1563889,-68.8344444,03/02/2015
78,4,Bolivia,Volcán Isluga,-19.1563889,-68.8344444,03/02/2015
78,5,Suiza,Volcán Isluga,-19.1563889,-68.8344444,03/02/2015
78,6,Suiza,Volcán Isluga,-19.1563889,-68.8344444,03/02/2015
78,7,Suiza,Volcán Isluga,-19.1563889,-68.8344444,03/02/2015
78,8,Suiza,Volcán Isluga,-19.1563889,-68.8344444,03/02/2015
78,9,Perú,Volcán Isluga,-19.1563889,-68.8344444,03/02/2015
78,10,Alemania,Volcán Isluga,-19.1563889,-68.8344444,03/02/2015
78,1,Bolivia,Volcán Guallatiri,-18.4244444,-69.0902778,22/10/2015
